,source,target,type,url,content
93,ville de Strasbourg,CASD,a pour client,fiche_17224_CASD_plaquette.pdf,
94,ville de Sucy en brie,AVM INTEGRATION,a pour client,fiche_15485_Références_CAPT_IMMAT.pdf,
95,ville de Suresnes,XXII GROUP,a pour client,https://www.leparisien.fr/hauts-de-seine-92/suresnes-92150/dans-les-rues-de-suresnes-l-intelligence-artificielle-prete-a-traquer-les-comportements-suspects-03-04-2021-8430581.php,Imaginez une ville où la municipalité saurait tout ce qui se passe en temps réel dans l'espace public. Où l'attitude de ses administrés sur la voie publique serait analysée. Certains maires en rêvent peut-être. Celui de Suresnes (Hauts-de-Seine) a décidé de passer un cran supplémentaire en termes de sécurité publique en dotant la centaine de caméras de la commune d'un logiciel d'intelligence artificielle pour détecter des comportements dits « suspects».
96,ville de Toulon,CASD,a pour client,fiche_17224_CASD_plaquette.pdf,
97,ville de Tourcoing,CASD,a pour client,fiche_17224_CASD_plaquette.pdf,
98,ville de Tremblay en France,AVM INTEGRATION,a pour client,fiche_15485_Références_CAPT_IMMAT.pdf,
99,ville de Troyes,IER,a pour client,https://www.ugap.fr/editeurs-logiciels/impression-enregistre-resultat-ier-f2137,"Verbalisation électronique (TePV) :
  - Certification ANTAI, légitimant les procédures.
  - Utilisation de technologies sécurisées, assurant l'intégrité et la confidentialité des données.
  - Intégration de fonctionnalités avancées, optimisant l'efficacité des interventions sur le terrain.
 - Une Hotline niveau 1 disponible 7J/7 et 24H/24 avec une possibilité de pilotage à distance.

Forfait post-stationnement (TeFPS) et modules associés :
 - Système complet, incluant le Recours administratif préalable obligatoire (RAPO), service ayants droit et abonnés, serveur FPS, et concentrateur de tickets virtuels, assurant une gestion exhaustive et transparente du stationnement.
 - Intégration de mécanismes de sécurisation des transactions et de gestion des contestations, garantissant une procédure fiable et équitable.
 - Utilisation de protocoles de communication sécurisés, assurant la confidentialité des données et la protection des informations sensibles.
 - Interfaçabilité avec les principaux outils du marché utilisés par les polices municipales tels que concentrateurs, serveurs de tickets, véhicules LAPI.

Contrôle du stationnement payant LAPI :
 - Déploiement d'un dispositif performant permettant la lecture automatique des plaques d'immatriculation des véhicules, augmentant l'efficacité des opérations de contrôle.
  - Intégration de technologies de reconnaissance optique de caractères pour une identification précise des véhicules, réduisant les risques d'erreur.
 - Liaison avec des bases de données centralisées pour une validation rapide et efficace des informations recueillies"
100,ville de Valbonne Sophia Antipolis,VIZZIA,a pour client,https://www.vizzia.com/nos-references,"Page not found
The page you are looking for doesn't exist or has been moved."
101,ville de Valence,CASD,a pour client,fiche_17224_CASD_plaquette.pdf,
102,ville de Vannes,CASD,a pour client,fiche_17224_CASD_plaquette.pdf,
103,ville de Versailles,IER,a pour client,https://www.ugap.fr/editeurs-logiciels/impression-enregistre-resultat-ier-f2137,"Verbalisation électronique (TePV) :
  - Certification ANTAI, légitimant les procédures.
  - Utilisation de technologies sécurisées, assurant l'intégrité et la confidentialité des données.
  - Intégration de fonctionnalités avancées, optimisant l'efficacité des interventions sur le terrain.
 - Une Hotline niveau 1 disponible 7J/7 et 24H/24 avec une possibilité de pilotage à distance.

Forfait post-stationnement (TeFPS) et modules associés :
 - Système complet, incluant le Recours administratif préalable obligatoire (RAPO), service ayants droit et abonnés, serveur FPS, et concentrateur de tickets virtuels, assurant une gestion exhaustive et transparente du stationnement.
 - Intégration de mécanismes de sécurisation des transactions et de gestion des contestations, garantissant une procédure fiable et équitable.
 - Utilisation de protocoles de communication sécurisés, assurant la confidentialité des données et la protection des informations sensibles.
 - Interfaçabilité avec les principaux outils du marché utilisés par les polices municipales tels que concentrateurs, serveurs de tickets, véhicules LAPI.

Contrôle du stationnement payant LAPI :
 - Déploiement d'un dispositif performant permettant la lecture automatique des plaques d'immatriculation des véhicules, augmentant l'efficacité des opérations de contrôle.
  - Intégration de technologies de reconnaissance optique de caractères pour une identification précise des véhicules, réduisant les risques d'erreur.
 - Liaison avec des bases de données centralisées pour une validation rapide et efficace des informations recueillies"
104,ville de Vienne,CASD,a pour client,fiche_17224_CASD_plaquette.pdf,
105,ville de Villeneuve-sur-Lot,VIZZIA,a pour client,https://www.vizzia.com/nos-references,"Page not found
The page you are looking for doesn't exist or has been moved."
106,ville de Villeurbanne,CASD,a pour client,fiche_17224_CASD_plaquette.pdf,
107,ville de Vincennes,AVM INTEGRATION,a pour client,fiche_15485_Références_CAPT_IMMAT.pdf,
108,ville d'Ollioules,VIZZIA,a pour client,https://www.vizzia.com/nos-references,"Page not found
The page you are looking for doesn't exist or has been moved."
109,ville du Havre,VIZZIA,a pour client,https://www.ugap.fr/editeurs-logiciels/alphaiota-vizzia-f31826,"La solution Vizzia traite la problématique des dépôts sauvages de A à Z.

- Détection des incivilités par analyse de pixels : Un logiciel intelligent installé sur des caméras repère les dépôts sauvages et identifie les pollueurs.
- Envoi de preuves : Transmission aux autorités d'une vidéo haute qualité (3 min) du flagrant délit, accompagnée d'une alerte.
- Automatisation juridique : Génération automatique des documents administratifs nécessaires aux procédures.
- Suivi de la propreté : Interface dédiée permettant le suivi et l'analyse de l'évolution de la propreté urbaine.
- Accompagnement AMOA : Formation et soutien des équipes pour garantir des résultats optimaux (prise en main de l'outil, mise en place de la procédure administrative).

Développé en collaboration avec le CNRS, puis breveté, notre système intelligent détecte tous les dépôts abandonnés, sans erreur.

Les autres activités : simples passants, véhicules stationnaires, animaux, phénomènes météorologiques, ne sont pas relevées."
110,ville du Kremlin-Bicêtre,AVM INTEGRATION,a pour client,fiche_15485_Références_CAPT_IMMAT.pdf,
111,La défense,THALES,est utilisé par,https://www.defense-92.fr/securite/thales-veut-rendre-le-quartier-de-la-defense-plus-sur-avec-sa-solution-safe-city-51211,"La Défense pourrait bientôt ressembler au film Minority Report. Le groupe Thales qui est spécialisé dans l’électronique, l’aérospatiale, la défense, la sécurité et le transport terrestre ambitionne de rendre dans les prochaines années le quartier de La Défense « le plus sûr au monde ». L’entreprise française va tester pendant trois ans à partir de l’année prochaine de nombreux outils pour renforcer la sûreté du quartier d’affaires à l’image de ce qui a été fait dernièrement à Mexico. C’est en effet dans l’une des villes les plus criminogènes au monde que Thales a développé sa solution « Safe City » qui a permis de réduire de 56 % la criminalité et de retrouver une voiture volée sur deux, en moins de 72 heures.
Pour faire de La Défense un quartier toujours plus sûr Thales entend s’appuyer sur une panoplie d’instruments technologiques avec des caméras prédictives, des détecteurs de coups de feu, des capteurs de température ou encore des détecteurs de présence. Ces nouvelles technologies doivent en effet permettre d’anticiper toute anomalie ou danger à l’image du film Minority Report avec Tom Cruise. En cas de situation anormale le système alerte automatiquement l’opérateur qui peut visualiser en temps réel le problème sur son moniteur. Toutes les données peuvent instantanément être partagées avec les différents acteurs comme les forces de l’ordre.
Avant un possible déploiement du système à toute l’échelle du quartier, Thales va le tester lors de trois exercices grandeur nature entre 2018 et 2020. Pour chacun des trois exercices un scénario spécifique sera testé. Le premier consistera à débloquer un flux de piétons après la découverte d’un colis piégé dans les couloirs du métro. Le second permettra aux différents acteurs du quartier (Defacto, police, préfecture, pompiers, sécurité civile,…) de mettre en sécurité le parvis de La Défense à l’occasion d’un concert. Enfin, lors du troisième exercice les acteurs de La Défense pourront tester leur réactivité et leur complémentarité après une simulation d’attentat."
112,ACEL GENESYS,AN2V,est membre,https://an2v.org/membres/,"Immeuble « Le Périphérique »
11, avenue des Vieux Moulins 
74000 ANNECY"
113,ACTI,cameras,est fabriquant de,https://www.acti.com/technologies/face-recognition,"8MP, Outdoor Speed Dome, Day / Night, Adaptive IR, Extreme WDR, Extreme Low Light Sensitivity, Built-in Analytics, 22x optical"
114,ACTIA,AN2V,est membre,https://an2v.org/membres/,"Immeuble « Le Périphérique »
11, avenue des Vieux Moulins 
74000 ANNECY"
115,ACTIA,GICAT,est membre,https://www.hatvp.fr/fiche-organisation/?organisation=344322722,clients ou mandants 347 clients ou mandants pour lesquels  GICAT exerce ou a exercé  des activités de représentation d'intérêtsClients actuels  • AERO-NAUTIC SERVICES & ENGINEERING   • ASB AEROSPATIALE BATTERIES   • ASSISTANCE AERONAUTIQUE ET AEROSPATIALE   • BEARINGPOINT FRANCE SAS   • BREN-TRONICS INTERNATIONAL SOLUTIONS SARL   • CABLAGE ELECTRONIQUE PROFESSIONNEL AERO   • CENTRE ETUDE SYSTEME TECHNIQUE AVANCE   • CGI FRANCE DEFENSE ET SPATIAL SAS   • COMPAGNIE INDUSTRIELLE DES LASERS CILAS   • CONCESSIONNAIRES SERVICES   • CONSTRUCTIONS INDUSTRIELLES MEDITERRANEE   • CS SYSTEMES D'INFORMATION   • DAIMLER TRUCK FRANCE S.A.S.U.   • DEFENSE CONSEIL INTERNATIONAL SCES ASSIS   • DEFENSE EQUIPEMENT CONSEIL   • EM2 L'EMBALLAGE MODERNE   • ETABLISSEMENTS A. DESCHAMPS ET FILS   • EURO BENGALE ORGANISATION   • FIDUCIAL SECURITE SYSTEMES EN ABREGE FIDUCIAL SECURITE   • FISCHER CONNECTORS SARL   • FORTRESS ADVANCED TECHNOLOGIES SAS   • GACHES CHIMIE SPECIALITES   • GROUP INTERPRO LOGIST EQUIP PETROLIERS   • GROUPE LEGENDRE FINANCES   • HGH SYSTEMES INFRAROUGES   • IDEMIA IDENTITY & SECURITY FRANCE   • INGENIERIE - SERVICES - DEVELOPPEMENT   • INGENIERIE GEOGRAPHIQUE NUMERIQUE FRANCAISE A L INTERNATIONAL   • INGEROP CONSEIL ET INGENIERIE (ICI)   • INSTITUT FRANCAIS D'ENSEIGNEMENT STRATEGIQUE ET OPERATIF   • JOHN COCKERILL DEFENSE FRANCE   • KAPI-KONCEPT D'AUTOMATISMES POUR L'INDUSTRIE   • MANKIEWICZ FRANCE GESTION   • MANUFACTURE DU HAUT RHIN   • MECHANICAL SPARE PARTS FRANCE   • ROCKWELL COLLINS FRANCE   • SCHNEIDER ELECTRIC FRANCE   • SEGULA MATRA AUTOMOTIVE   • SOCIETE D'APPLICATION DES PROCEDES LEFEBVRE   • SOCIETE D'ETUDES ET DE REALISATIONS THERMIQUES   • SOCIETE DES USINES QUIRI & CIE   • SOCIETE ETIENNE LACROIX TOUS ARTIFICES   • SOCIETE NOUVELLE ZHENDRE   • SYSTEMES ET TELECOMMUNICATIONS SA   • TERRANG MP - SEC FRANCE   • TRELLEBORG CLERMONT-FERRAND  Anciens clients  • APPLIC TECHN ETUDES REALIS MECAN ELEC SY   • ATELIERS CONSTRUC MECANIQUE HONFLEUR   • CABINET BESSE TRANSPORTS RISQUES DIVERS   • CRYSTAL SYSTEM CONSULTING   • ELECTRONIC VISION TECHNOLOGIES   • MIRION TECHNOLOGIES (IST FRANCE)   • OFF NAT ETUDES RECHERCHES AEROSPATIALES   • SAINT FRERES CONFECTION   • SOCIETE INDUSTRIELLE POUR LE DEVELOPPEMENT DE LA SECURITE   • SOCIETE NOUVELLE APILOG AUTOMATION   • ZODIAC AEROSAFETY SYSTEMS
